variable,group,value
1814,sepQ/escQ,0
1814,sepZ/espZ,0
1814,stxA,0
1814,stxB,0
1814,waaF,0
1814,yagV/ecpE,1
1814,yagW/ecpD,1
1814,yagX/ecpC,1
1814,yagY/ecpB,1
1814,yagZ/ecpA,1
1814,ykgK/ecpR,1
1814,algA,1
1814,espY1,1
1814,fyuA,1
1814,gnd,1
1814,gtrB,1
1814,iroB,1
1814,iroC,1
1814,iroD,1
1814,iroE,1
1814,iroN,1
1814,irp1,1
1814,irp2,1
1814,ybtA,1
1814,ybtE,1
1814,ybtP,1
1814,ybtQ,1
1814,ybtS,1
1814,ybtT,1
1814,ybtU,1
1814,ybtX,1
1814,chuA,0
1814,chuS,0
1814,chuT,0
1814,chuU,0
1814,chuV,0
1814,chuW,0
1814,chuX,0
1814,chuY,0
1814,clbA,0
1814,clbB,0
1814,clbC,0
1814,clbD,0
1814,clbE,0
1814,clbF,0
1814,clbG,0
1814,clbH,0
1814,clbI,0
1814,clbJ,0
1814,clbK,0
1814,clbL,0
1814,clbM,0
1814,clbN,0
1814,clbO,0
1814,clbP,0
1814,clbQ,0
1814,clbS,0
1814,clpV/tssH,0
1814,galF,0
1814,kpsD,0
1814,kpsM,0
1814,kpsT,0
1814,papA,0
1814,papB,0
1814,papC,0
1814,papD,0
1814,papE,0
1814,papF,0
1814,papG,0
1814,papH,0
1814,papI,0
1814,papJ,0
1814,papK,0
1814,papX,0
1814,tcpC,0
1814,vat,0
1814,vgrG/tssI,0
1814,vipB/tssC,0
1814,ADP,0
1814,cesF,0
1814,clpB,0
1814,espH,0
1814,espJ,0
1814,espM2,0
1814,espR3,0
1814,espR4,0
1814,espW,0
1814,espX2,0
1814,espX6,0
1814,espY2,0
1814,espY3,0
1814,espY4,0
1814,nleB2,0
1814,nleD,0
1814,nleH1,0
1814,sat,0
1814,shuA,0
1814,shuS,0
1814,shuT,0
1814,shuU,0
1814,shuV,0
1814,shuX,0
1814,shuY,0
1814,stcE,0
1814,stx1A,0
1814,stx2A,0
1814,stx2B,0
1814,tir,0
1814,toxB,0
1814,manB,0
1814,manC,0
1729,acrA,1
1729,acrB,1
1729,allB,1
1729,aslA,1
1729,cesAB,0
1729,cesD,0
1729,cesD2,0
1729,cesL,0
1729,cesT,0
1729,csgB,1
1729,eae,0
1729,east1,0
1729,efa1,0
1729,entB,1
1729,entC,1
1729,entD,1
1729,entE,1
1729,entF,1
1729,entS,1
1729,escC,0
1729,escD,0
1729,escE,0
1729,escF,0
1729,escG,0
1729,escI,0
1729,escJ,0
1729,escL,0
1729,escN,0
1729,escO,0
1729,escR,0
1729,escS,0
1729,escT,0
1729,escU,0
1729,escV,0
1729,espA,0
1729,espB,0
1729,espD,0
1729,espF,0
1729,espFu/tccP,0
1729,espG,0
1729,espK,0
1729,espL1,1
1729,espL2,0
1729,espL4,1
1729,espM1,0
1729,espN,0
1729,espP,0
1729,espR1,1
1729,espX1,1
1729,espX4,1
1729,espX5,1
1729,espX7/nleL,0
1729,etgA,0
1729,fdeC,1
1729,fepA,1
1729,fepB,1
1729,fepC,1
1729,fepD,1
1729,fepG,1
1729,fes,1
1729,fimA,1
1729,fimB,1
1729,fimC,1
1729,fimD,1
1729,fimE,1
1729,fimF,1
1729,fimG,1
1729,fimH,1
1729,fimI,1
1729,flhA,1
1729,gspC,0
1729,gspD,0
1729,gspE,0
1729,gspF,0
1729,gspG,0
1729,gspH,0
1729,gspI,0
1729,gspJ,0
1729,gspK,0
1729,gspL,1
1729,gspM,1
1729,hlyA,0
1729,hlyB,0
1729,hlyC,0
1729,hlyD,0
1729,iucA,1
1729,iucB,1
1729,iucC,1
1729,iucD,1
1729,iutA,1
1729,map,0
1729,nleA/espI,0
1729,nleB1,0
1729,nleC,0
1729,nleE,0
1729,nleF,0
1729,nleG7',0
1729,nleH2,0
1729,ompA,1
1729,paa,0
1729,rcsB,1
1729,sepD,0
1729,sepL,0
1729,sepQ/escQ,0
1729,sepZ/espZ,0
1729,stxA,0
1729,stxB,0
1729,waaF,0
1729,yagV/ecpE,1
1729,yagW/ecpD,1
1729,yagX/ecpC,1
1729,yagY/ecpB,1
1729,yagZ/ecpA,1
1729,ykgK/ecpR,1
1729,algA,1
1729,espY1,1
1729,fyuA,1
1729,gnd,1
1729,gtrB,1
1729,iroB,1
1729,iroC,1
1729,iroD,1
1729,iroE,1
1729,iroN,1
1729,irp1,1
1729,irp2,1
1729,ybtA,1
1729,ybtE,1
1729,ybtP,1
1729,ybtQ,1
1729,ybtS,1
1729,ybtT,1
1729,ybtU,1
1729,ybtX,1
1729,chuA,0
1729,chuS,0
1729,chuT,0
1729,chuU,0
1729,chuV,0
1729,chuW,0
1729,chuX,0
1729,chuY,0
1729,clbA,0
1729,clbB,0
1729,clbC,0
1729,clbD,0
1729,clbE,0
1729,clbF,0
1729,clbG,0
1729,clbH,0
1729,clbI,0
1729,clbJ,0
1729,clbK,0
1729,clbL,0
1729,clbM,0
1729,clbN,0
1729,clbO,0
1729,clbP,0
1729,clbQ,0
1729,clbS,0
1729,clpV/tssH,0
1729,galF,0
1729,kpsD,0
1729,kpsM,0
1729,kpsT,0
1729,papA,0
1729,papB,0
1729,papC,0
1729,papD,0
1729,papE,0
1729,papF,0
1729,papG,0
1729,papH,0
1729,papI,0
1729,papJ,0
1729,papK,0
1729,papX,0
1729,tcpC,0
1729,vat,0
1729,vgrG/tssI,0
1729,vipB/tssC,0
1729,ADP,0
1729,cesF,0
1729,clpB,0
1729,espH,0
1729,espJ,0
1729,espM2,0
1729,espR3,0
1729,espR4,0
1729,espW,0
1729,espX2,0
1729,espX6,0
1729,espY2,0
1729,espY3,0
1729,espY4,0
1729,nleB2,0
1729,nleD,0
1729,nleH1,0
1729,sat,0
1729,shuA,0
1729,shuS,0
1729,shuT,0
1729,shuU,0
1729,shuV,0
1729,shuX,0
1729,shuY,0
1729,stcE,0
1729,stx1A,0
1729,stx2A,0
1729,stx2B,0
1729,tir,0
1729,toxB,0
1729,manB,0
1729,manC,0
1891,acrA,1
1891,acrB,1
1891,allB,1
1891,aslA,1
1891,cesAB,0
1891,cesD,0
1891,cesD2,0
1891,cesL,0
1891,cesT,0
1891,csgB,1
1891,eae,0
1891,east1,0
1891,efa1,0
1891,entB,1
1891,entC,1
1891,entD,1
1891,entE,1
1891,entF,1
1891,entS,1
1891,escC,0
1891,escD,0
1891,escE,0
1891,escF,0
1891,escG,0
1891,escI,0
1891,escJ,0
1891,escL,0
1891,escN,0
1891,escO,0
1891,escR,0
1891,escS,0
1891,escT,0
1891,escU,0
1891,escV,0
1891,espA,0
1891,espB,0
1891,espD,0
1891,espF,0
1891,espFu/tccP,0
1891,espG,0
1891,espK,0
1891,espL1,1
1891,espL2,0
1891,espL4,1
1891,espM1,0
1891,espN,0
1891,espP,0
1891,espR1,1
1891,espX1,1
1891,espX4,1
1891,espX5,1
1891,espX7/nleL,0
1891,etgA,0
1891,fdeC,1
1891,fepA,1
1891,fepB,1
1891,fepC,1
1891,fepD,1
1891,fepG,1
1891,fes,1
1891,fimA,1
1891,fimB,1
1891,fimC,1
1891,fimD,1
1891,fimE,1
1891,fimF,1
1891,fimG,1
1891,fimH,1
1891,fimI,1
1891,flhA,1
1891,gspC,0
1891,gspD,0
1891,gspE,0
1891,gspF,0
1891,gspG,0
1891,gspH,0
1891,gspI,0
1891,gspJ,0
1891,gspK,0
1891,gspL,1
1891,gspM,1
1891,hlyA,0
1891,hlyB,0
1891,hlyC,0
1891,hlyD,0
1891,iucA,1
1891,iucB,1
1891,iucC,1
1891,iucD,1
1891,iutA,1
1891,map,0
1891,nleA/espI,0
1891,nleB1,0
1891,nleC,0
1891,nleE,0
1891,nleF,0
1891,nleG7',0
1891,nleH2,0
1891,ompA,1
1891,paa,0
1891,rcsB,1
1891,sepD,0
1891,sepL,0
1891,sepQ/escQ,0
1891,sepZ/espZ,0
1891,stxA,0
1891,stxB,0
1891,waaF,0
1891,yagV/ecpE,1
1891,yagW/ecpD,1
1891,yagX/ecpC,1
1891,yagY/ecpB,1
1891,yagZ/ecpA,1
1891,ykgK/ecpR,1
1891,algA,1
1891,espY1,1
1891,fyuA,1
1891,gnd,1
1891,gtrB,1
1891,iroB,1
1891,iroC,1
1891,iroD,1
1891,iroE,1
1891,iroN,1
1891,irp1,1
1891,irp2,1
1891,ybtA,1
1891,ybtE,1
1891,ybtP,1
1891,ybtQ,1
1891,ybtS,1
1891,ybtT,1
1891,ybtU,1
1891,ybtX,1
1891,chuA,0
1891,chuS,0
1891,chuT,0
1891,chuU,0
1891,chuV,0
1891,chuW,0
1891,chuX,0
1891,chuY,0
1891,clbA,0
1891,clbB,0
1891,clbC,0
1891,clbD,0
1891,clbE,0
1891,clbF,0
1891,clbG,0
1891,clbH,0
1891,clbI,0
1891,clbJ,0
1891,clbK,0
1891,clbL,0
1891,clbM,0
1891,clbN,0
1891,clbO,0
1891,clbP,0
1891,clbQ,0
1891,clbS,0
1891,clpV/tssH,0
1891,galF,0
1891,kpsD,0
1891,kpsM,0
1891,kpsT,0
1891,papA,0
1891,papB,0
1891,papC,0
1891,papD,0
1891,papE,0
1891,papF,0
1891,papG,0
1891,papH,0
1891,papI,0
1891,papJ,0
1891,papK,0
1891,papX,0
1891,tcpC,0
1891,vat,0
1891,vgrG/tssI,0
1891,vipB/tssC,0
1891,ADP,0
1891,cesF,0
1891,clpB,0
1891,espH,0
1891,espJ,0
1891,espM2,0
1891,espR3,0
1891,espR4,0
1891,espW,0
1891,espX2,0
1891,espX6,0
1891,espY2,0
1891,espY3,0
1891,espY4,0
1891,nleB2,0
1891,nleD,0
1891,nleH1,0
1891,sat,0
1891,shuA,0
1891,shuS,0
1891,shuT,0
1891,shuU,0
1891,shuV,0
1891,shuX,0
1891,shuY,0
1891,stcE,0
1891,stx1A,0
1891,stx2A,0
1891,stx2B,0
1891,tir,0
1891,toxB,0
1891,manB,0
1891,manC,0
1042,acrA,1
1042,acrB,1
1042,allB,1
1042,aslA,1
1042,cesAB,0
1042,cesD,0
1042,cesD2,0
1042,cesL,0
1042,cesT,0
1042,csgB,1
1042,eae,0
1042,east1,0
1042,efa1,0
1042,entB,1
1042,entC,1
1042,entD,1
1042,entE,1
1042,entF,1
1042,entS,1
1042,escC,0
1042,escD,0
1042,escE,0
1042,escF,0
1042,escG,0
1042,escI,0
1042,escJ,0
1042,escL,0
1042,escN,0
1042,escO,0
1042,escR,0
1042,escS,0
1042,escT,0
1042,escU,0
1042,escV,0
1042,espA,0
1042,espB,0
1042,espD,0
1042,espF,0
1042,espFu/tccP,0
1042,espG,0
1042,espK,0
1042,espL1,1
1042,espL2,0
1042,espL4,1
1042,espM1,0
1042,espN,0
1042,espP,0
1042,espR1,1
1042,espX1,1
1042,espX4,1
1042,espX5,1
1042,espX7/nleL,0
1042,etgA,0
1042,fdeC,1
1042,fepA,1
1042,fepB,1
1042,fepC,1
1042,fepD,1
1042,fepG,1
1042,fes,1
1042,fimA,1
1042,fimB,1
1042,fimC,1
1042,fimD,1
1042,fimE,1
1042,fimF,1
1042,fimG,1
1042,fimH,1
1042,fimI,1
1042,flhA,1
1042,gspC,0
1042,gspD,0
1042,gspE,0
1042,gspF,0
1042,gspG,0
1042,gspH,0
1042,gspI,0
1042,gspJ,0
1042,gspK,0
1042,gspL,1
1042,gspM,1
1042,hlyA,0
1042,hlyB,0
1042,hlyC,0
1042,hlyD,0
1042,iucA,1
1042,iucB,1
1042,iucC,1
1042,iucD,1
1042,iutA,1
1042,map,0
1042,nleA/espI,0
1042,nleB1,0
1042,nleC,0
1042,nleE,0
1042,nleF,0
1042,nleG7',0
1042,nleH2,0
1042,ompA,1
1042,paa,0
1042,rcsB,1
1042,sepD,0
1042,sepL,0
1042,sepQ/escQ,0
1042,sepZ/espZ,0
1042,stxA,0
1042,stxB,0
1042,waaF,0
1042,yagV/ecpE,1
1042,yagW/ecpD,1
1042,yagX/ecpC,1
1042,yagY/ecpB,1
1042,yagZ/ecpA,1
1042,ykgK/ecpR,1
1042,algA,1
1042,espY1,1
1042,fyuA,1
1042,gnd,1
1042,gtrB,1
1042,iroB,1
1042,iroC,1
1042,iroD,1
1042,iroE,1
1042,iroN,1
1042,irp1,1
1042,irp2,1
1042,ybtA,1
1042,ybtE,1
1042,ybtP,1
1042,ybtQ,1
1042,ybtS,1
1042,ybtT,1
1042,ybtU,1
1042,ybtX,1
1042,chuA,0
1042,chuS,0
1042,chuT,0
1042,chuU,0
1042,chuV,0
1042,chuW,0
1042,chuX,0
1042,chuY,0
1042,clbA,0
1042,clbB,0
1042,clbC,0
1042,clbD,0
1042,clbE,0
1042,clbF,0
1042,clbG,0
1042,clbH,0
1042,clbI,0
1042,clbJ,0
1042,clbK,0
1042,clbL,0
1042,clbM,0
1042,clbN,0
1042,clbO,0
1042,clbP,0
1042,clbQ,0
1042,clbS,0
1042,clpV/tssH,0
1042,galF,0
1042,kpsD,0
1042,kpsM,0
1042,kpsT,0
1042,papA,0
1042,papB,0
1042,papC,0
1042,papD,0
1042,papE,0
1042,papF,0
1042,papG,0
1042,papH,0
1042,papI,0
1042,papJ,0
1042,papK,0
1042,papX,0
1042,tcpC,0
1042,vat,0
1042,vgrG/tssI,0
1042,vipB/tssC,0
1042,ADP,0
1042,cesF,0
1042,clpB,0
1042,espH,0
1042,espJ,0
1042,espM2,0
1042,espR3,0
1042,espR4,0
1042,espW,0
1042,espX2,0
1042,espX6,0
1042,espY2,0
1042,espY3,0
1042,espY4,0
1042,nleB2,0
1042,nleD,0
1042,nleH1,0
1042,sat,0
1042,shuA,0
1042,shuS,0
1042,shuT,0
1042,shuU,0
1042,shuV,0
1042,shuX,0
1042,shuY,0
1042,stcE,0
1042,stx1A,0
1042,stx2A,0
1042,stx2B,0
1042,tir,0
1042,toxB,0
1042,manB,0
1042,manC,0
1552,acrA,1
1552,acrB,1
1552,allB,1
1552,aslA,1
1552,cesAB,0
1552,cesD,0
1552,cesD2,0
1552,cesL,0
1552,cesT,0
1552,csgB,1
1552,eae,0
1552,east1,0
1552,efa1,0
1552,entB,1
1552,entC,1
1552,entD,1
1552,entE,1
1552,entF,1
1552,entS,1
1552,escC,0
1552,escD,0
1552,escE,0
1552,escF,0
1552,escG,0
1552,escI,0
1552,escJ,0
1552,escL,0
1552,escN,0
1552,escO,0
1552,escR,0
1552,escS,0
1552,escT,0
1552,escU,0
1552,escV,0
1552,espA,0
1552,espB,0
1552,espD,0
1552,espF,0
1552,espFu/tccP,0
1552,espG,0
1552,espK,0
1552,espL1,1
1552,espL2,0
1552,espL4,1
1552,espM1,0
1552,espN,0
1552,espP,0
1552,espR1,1
1552,espX1,1
1552,espX4,1
1552,espX5,1
1552,espX7/nleL,0
1552,etgA,0
1552,fdeC,1
1552,fepA,1
1552,fepB,1
1552,fepC,1
1552,fepD,1
1552,fepG,1
1552,fes,1
1552,fimA,1
1552,fimB,1
1552,fimC,1
1552,fimD,1
1552,fimE,1
1552,fimF,1
1552,fimG,1
1552,fimH,1
1552,fimI,1
1552,flhA,1
1552,gspC,0
1552,gspD,0
1552,gspE,0
1552,gspF,0
1552,gspG,0
1552,gspH,0
1552,gspI,0
1552,gspJ,0
1552,gspK,0
1552,gspL,1
1552,gspM,1
1552,hlyA,0
1552,hlyB,0
1552,hlyC,0
1552,hlyD,0
1552,iucA,1
1552,iucB,1
1552,iucC,1
1552,iucD,1
1552,iutA,1
1552,map,0
1552,nleA/espI,0
1552,nleB1,0
1552,nleC,0
1552,nleE,0
1552,nleF,0
1552,nleG7',0
1552,nleH2,0
1552,ompA,1
1552,paa,0
1552,rcsB,1
1552,sepD,0
1552,sepL,0
1552,sepQ/escQ,0
1552,sepZ/espZ,0
1552,stxA,0
1552,stxB,0
1552,waaF,0
1552,yagV/ecpE,1
1552,yagW/ecpD,1
1552,yagX/ecpC,1
1552,yagY/ecpB,1
1552,yagZ/ecpA,1
1552,ykgK/ecpR,1
1552,algA,1
1552,espY1,1
1552,fyuA,1
1552,gnd,1
1552,gtrB,1
1552,iroB,1
1552,iroC,1
1552,iroD,1
1552,iroE,1
1552,iroN,1
1552,irp1,1
1552,irp2,1
1552,ybtA,1
1552,ybtE,1
1552,ybtP,1
1552,ybtQ,1
1552,ybtS,1
1552,ybtT,1
1552,ybtU,1
1552,ybtX,1
1552,chuA,0
1552,chuS,0
1552,chuT,0
1552,chuU,0
1552,chuV,0
1552,chuW,0
1552,chuX,0
1552,chuY,0
1552,clbA,0
1552,clbB,0
1552,clbC,0
1552,clbD,0
1552,clbE,0
1552,clbF,0
1552,clbG,0
1552,clbH,0
1552,clbI,0
1552,clbJ,0
1552,clbK,0
1552,clbL,0
1552,clbM,0
1552,clbN,0
1552,clbO,0
1552,clbP,0
1552,clbQ,0
1552,clbS,0
1552,clpV/tssH,0
1552,galF,0
1552,kpsD,0
1552,kpsM,0
1552,kpsT,0
1552,papA,0
1552,papB,0
1552,papC,0
1552,papD,0
1552,papE,0
1552,papF,0
1552,papG,0
1552,papH,0
1552,papI,0
1552,papJ,0
1552,papK,0
1552,papX,0
1552,tcpC,0
1552,vat,0
1552,vgrG/tssI,0
1552,vipB/tssC,0
1552,ADP,0
1552,cesF,0
1552,clpB,0
1552,espH,0
1552,espJ,0
1552,espM2,0
1552,espR3,0
1552,espR4,0
1552,espW,0
1552,espX2,0
1552,espX6,0
1552,espY2,0
1552,espY3,0
1552,espY4,0
1552,nleB2,0
1552,nleD,0
1552,nleH1,0
1552,sat,0
1552,shuA,0
1552,shuS,0
1552,shuT,0
1552,shuU,0
1552,shuV,0
1552,shuX,0
1552,shuY,0
1552,stcE,0
1552,stx1A,0
1552,stx2A,0
1552,stx2B,0
1552,tir,0
1552,toxB,0
1552,manB,0
1552,manC,0
1288,acrA,1
1288,acrB,1
1288,allB,1
1288,aslA,1
1288,cesAB,0
1288,cesD,0
1288,cesD2,0
1288,cesL,0
1288,cesT,0
1288,csgB,1
1288,eae,0
1288,east1,0
1288,efa1,0
1288,entB,1
1288,entC,1
1288,entD,1
1288,entE,1
1288,entF,1
1288,entS,1
1288,escC,0
1288,escD,0
1288,escE,0
1288,escF,0
1288,escG,0
1288,escI,0
1288,escJ,0
1288,escL,0
1288,escN,0
1288,escO,0
1288,escR,0
1288,escS,0
1288,escT,0
1288,escU,0
1288,escV,0
1288,espA,0
1288,espB,0
1288,espD,0
1288,espF,0
1288,espFu/tccP,0
1288,espG,0
1288,espK,0
1288,espL1,1
1288,espL2,0
1288,espL4,0
1288,espM1,0
1288,espN,0
1288,espP,0
1288,espR1,0
1288,espX1,0
1288,espX4,0
1288,espX5,0
1288,espX7/nleL,0
1288,etgA,0
1288,fdeC,1
1288,fepA,1
1288,fepB,1
1288,fepC,1
1288,fepD,1
1288,fepG,1
1288,fes,1
1288,fimA,1
1288,fimB,1
1288,fimC,1
1288,fimD,1
1288,fimE,1
1288,fimF,1
1288,fimG,1
1288,fimH,1
1288,fimI,1
1288,flhA,0
1288,gspC,1
1288,gspD,1
1288,gspE,1
1288,gspF,1
1288,gspG,1
1288,gspH,1
1288,gspI,1
1288,gspJ,1
1288,gspK,1
1288,gspL,1
1288,gspM,1
1288,hlyA,0
1288,hlyB,0
1288,hlyC,0
1288,hlyD,0
1288,iucA,1
1288,iucB,1
1288,iucC,1
1288,iucD,1
1288,iutA,1
1288,map,0
1288,nleA/espI,0
1288,nleB1,0
1288,nleC,0
1288,nleE,0
1288,nleF,0
1288,nleG7',0
1288,nleH2,0
1288,ompA,1
1288,paa,0
1288,rcsB,1
1288,sepD,0
1288,sepL,0
1288,sepQ/escQ,0
1288,sepZ/espZ,0
1288,stxA,0
1288,stxB,0
1288,waaF,0
1288,yagV/ecpE,1
1288,yagW/ecpD,1
1288,yagX/ecpC,1
1288,yagY/ecpB,1
1288,yagZ/ecpA,1
1288,ykgK/ecpR,1
1288,algA,1
1288,espY1,0
1288,fyuA,1
1288,gnd,0
1288,gtrB,0
1288,iroB,1
1288,iroC,1
1288,iroD,1
1288,iroE,1
1288,iroN,1
1288,irp1,1
1288,irp2,1
1288,ybtA,1
1288,ybtE,1
1288,ybtP,1
1288,ybtQ,1
1288,ybtS,1
1288,ybtT,1
1288,ybtU,1
1288,ybtX,1
1288,chuA,1
1288,chuS,1
1288,chuT,1
1288,chuU,1
1288,chuV,1
1288,chuW,1
1288,chuX,1
1288,chuY,1
1288,clbA,1
1288,clbB,1
1288,clbC,1
1288,clbD,1
1288,clbE,1
1288,clbF,1
1288,clbG,1
1288,clbH,1
1288,clbI,1
1288,clbJ,1
1288,clbK,1
1288,clbL,1
1288,clbM,1
1288,clbN,1
1288,clbO,1
1288,clbP,1
1288,clbQ,1
1288,clbS,1
1288,clpV/tssH,1
1288,galF,1
1288,kpsD,1
1288,kpsM,1
1288,kpsT,1
1288,papA,1
1288,papB,1
1288,papC,1
1288,papD,1
1288,papE,1
1288,papF,1
1288,papG,1
1288,papH,1
1288,papI,1
1288,papJ,1
1288,papK,1
1288,papX,1
1288,tcpC,1
1288,vat,1
1288,vgrG/tssI,1
1288,vipB/tssC,1
1288,ADP,0
1288,cesF,0
1288,clpB,0
1288,espH,0
1288,espJ,0
1288,espM2,0
1288,espR3,0
1288,espR4,0
1288,espW,0
1288,espX2,0
1288,espX6,0
1288,espY2,0
1288,espY3,0
1288,espY4,0
1288,nleB2,0
1288,nleD,0
1288,nleH1,0
1288,sat,0
1288,shuA,0
1288,shuS,0
1288,shuT,0
1288,shuU,0
1288,shuV,0
1288,shuX,0
1288,shuY,0
1288,stcE,0
1288,stx1A,0
1288,stx2A,0
1288,stx2B,0
1288,tir,0
1288,toxB,0
1288,manB,0
1288,manC,0
1671,acrA,1
1671,acrB,1
1671,allB,1
1671,aslA,1
1671,cesAB,0
1671,cesD,0
1671,cesD2,0
1671,cesL,0
1671,cesT,0
1671,csgB,1
1671,eae,0
1671,east1,0
1671,efa1,0
1671,entB,1
1671,entC,1
1671,entD,1
1671,entE,1
1671,entF,1
1671,entS,1
1671,escC,0
1671,escD,0
1671,escE,0
1671,escF,0
1671,escG,0
1671,escI,0
1671,escJ,0
1671,escL,0
1671,escN,0
1671,escO,0
1671,escR,0
1671,escS,0
1671,escT,0
1671,escU,0
1671,escV,0
1671,espA,0
1671,espB,0
1671,espD,0
1671,espF,0
1671,espFu/tccP,0
1671,espG,0
1671,espK,0
1671,espL1,1
1671,espL2,0
1671,espL4,0
1671,espM1,0
1671,espN,0
1671,espP,0
1671,espR1,0
1671,espX1,0
1671,espX4,0
1671,espX5,0
1671,espX7/nleL,0
1671,etgA,0
1671,fdeC,1
1671,fepA,1
1671,fepB,1
1671,fepC,1
1671,fepD,1
1671,fepG,1
1671,fes,1
1671,fimA,1
1671,fimB,1
1671,fimC,1
1671,fimD,1
1671,fimE,1
1671,fimF,1
1671,fimG,1
1671,fimH,1
1671,fimI,1
1671,flhA,0
1671,gspC,1
1671,gspD,1
1671,gspE,1
1671,gspF,1
1671,gspG,1
1671,gspH,1
1671,gspI,1
1671,gspJ,1
1671,gspK,1
1671,gspL,1
1671,gspM,1
1671,hlyA,0
1671,hlyB,0
1671,hlyC,0
1671,hlyD,0
1671,iucA,1
1671,iucB,1
1671,iucC,1
1671,iucD,1
1671,iutA,1
1671,map,0
1671,nleA/espI,0
1671,nleB1,0
1671,nleC,0
1671,nleE,0
1671,nleF,0
1671,nleG7',0
1671,nleH2,0
1671,ompA,1
1671,paa,0
1671,rcsB,1
1671,sepD,0
1671,sepL,0
1671,sepQ/escQ,0
1671,sepZ/espZ,0
1671,stxA,0
1671,stxB,0
1671,waaF,0
1671,yagV/ecpE,1
1671,yagW/ecpD,1
1671,yagX/ecpC,1
1671,yagY/ecpB,1
1671,yagZ/ecpA,1
1671,ykgK/ecpR,1
1671,algA,1
1671,espY1,0
1671,fyuA,1
1671,gnd,0
1671,gtrB,0
1671,iroB,1
1671,iroC,1
1671,iroD,1
1671,iroE,1
1671,iroN,1
1671,irp1,1
1671,irp2,1
1671,ybtA,1
1671,ybtE,1
1671,ybtP,1
1671,ybtQ,1
1671,ybtS,1
1671,ybtT,1
1671,ybtU,1
1671,ybtX,1
1671,chuA,1
1671,chuS,1
1671,chuT,1
1671,chuU,1
1671,chuV,1
1671,chuW,1
1671,chuX,1
1671,chuY,1
1671,clbA,1
1671,clbB,1
1671,clbC,1
1671,clbD,1
1671,clbE,1
1671,clbF,1
1671,clbG,1
1671,clbH,1
1671,clbI,1
1671,clbJ,1
1671,clbK,1
1671,clbL,1
1671,clbM,1
1671,clbN,1
1671,clbO,1
1671,clbP,1
1671,clbQ,1
1671,clbS,1
1671,clpV/tssH,1
1671,galF,1
1671,kpsD,1
1671,kpsM,1
1671,kpsT,1
1671,papA,1
1671,papB,1
1671,papC,1
1671,papD,1
1671,papE,1
1671,papF,1
1671,papG,1
1671,papH,1
1671,papI,1
1671,papJ,1
1671,papK,1
1671,papX,1
1671,tcpC,1
1671,vat,1
1671,vgrG/tssI,1
1671,vipB/tssC,1
1671,ADP,0
1671,cesF,0
1671,clpB,0
1671,espH,0
1671,espJ,0
1671,espM2,0
1671,espR3,0
1671,espR4,0
1671,espW,0
1671,espX2,0
1671,espX6,0
1671,espY2,0
1671,espY3,0
1671,espY4,0
1671,nleB2,0
1671,nleD,0
1671,nleH1,0
1671,sat,0
1671,shuA,0
1671,shuS,0
1671,shuT,0
1671,shuU,0
1671,shuV,0
1671,shuX,0
1671,shuY,0
1671,stcE,0
1671,stx1A,0
1671,stx2A,0
1671,stx2B,0
1671,tir,0
1671,toxB,0
1671,manB,0
1671,manC,0
1200,acrA,1
1200,acrB,1
1200,allB,1
1200,aslA,1
1200,cesAB,0
1200,cesD,0
1200,cesD2,0
1200,cesL,0
1200,cesT,0
1200,csgB,1
1200,eae,0
1200,east1,0
1200,efa1,0
1200,entB,1
1200,entC,1
1200,entD,1
1200,entE,1
1200,entF,1
1200,entS,1
1200,escC,0
1200,escD,0
1200,escE,0
1200,escF,0
1200,escG,0
1200,escI,0
1200,escJ,0
1200,escL,0
1200,escN,0
1200,escO,0
1200,escR,0
1200,escS,0
1200,escT,0
1200,escU,0
1200,escV,0
1200,espA,0
1200,espB,0
1200,espD,0
1200,espF,0
1200,espFu/tccP,0
1200,espG,0
1200,espK,0
1200,espL1,1
1200,espL2,0
1200,espL4,0
1200,espM1,0
1200,espN,0
1200,espP,0
1200,espR1,0
1200,espX1,0
1200,espX4,0
1200,espX5,0
1200,espX7/nleL,0
1200,etgA,0
1200,fdeC,1
1200,fepA,1
1200,fepB,1
1200,fepC,1
1200,fepD,1
1200,fepG,1
1200,fes,1
1200,fimA,1
1200,fimB,1
1200,fimC,1
1200,fimD,1
1200,fimE,1
1200,fimF,1
1200,fimG,1
1200,fimH,1
1200,fimI,1
1200,flhA,0
1200,gspC,1
1200,gspD,1
1200,gspE,1
1200,gspF,1
1200,gspG,1
1200,gspH,1
1200,gspI,1
1200,gspJ,1
1200,gspK,1
1200,gspL,1
1200,gspM,1
1200,hlyA,0
1200,hlyB,0
1200,hlyC,0
1200,hlyD,0
1200,iucA,1
1200,iucB,1
1200,iucC,1
1200,iucD,1
1200,iutA,1
1200,map,0
1200,nleA/espI,0
1200,nleB1,0
1200,nleC,0
1200,nleE,0
1200,nleF,0
1200,nleG7',0
1200,nleH2,0
1200,ompA,1
1200,paa,0
1200,rcsB,1
1200,sepD,0
1200,sepL,0
1200,sepQ/escQ,0
1200,sepZ/espZ,0
1200,stxA,0
1200,stxB,0
1200,waaF,0
1200,yagV/ecpE,1
1200,yagW/ecpD,1
1200,yagX/ecpC,1
1200,yagY/ecpB,1
1200,yagZ/ecpA,1
1200,ykgK/ecpR,1
1200,algA,1
1200,espY1,0
1200,fyuA,1
1200,gnd,0
1200,gtrB,0
1200,iroB,1
